horizon,iteration_id,MSE,R2
1,1,0.0013492858617177655,0.9889164680098845
2,1,0.0030548234277482105,0.9749046791279594
3,1,0.004693930375267483,0.9614365973667598
4,1,0.006862458535520604,0.943616747165267
5,1,0.008834156953476661,0.9274116676362015
6,1,0.011521697952131793,0.9053219886483268
7,1,0.0174515547094139,0.8565840965707562
8,1,0.02339690344779326,0.8077121993578897
9,1,0.032445340826759324,0.7333292049610305
10,1,0.05089110452319896,0.581693574733626
11,1,0.06340644723026957,0.47878612588630354
12,1,0.08138041213187579,0.3309898425464156
13,1,0.11680605741587362,0.03969572950058875
14,1,0.18440456264330257,-0.5161639677208694
15,1,0.15709582806215913,-0.29172621256846276
16,1,0.15958024585879424,-0.31224992065558643
17,1,0.22481181575263864,-0.8487936886785894
18,1,0.21795079488341726,-0.7925032268652024
19,1,0.21406475832094612,-0.7606746506645061
20,1,0.27449523323509073,-1.2578835808691493
21,1,0.2900139361533148,-1.3857174746674157
22,1,0.296510986853337,-1.439346624289191
23,1,0.2994664897772669,-1.4638398841426703
24,1,0.3014386925012515,-1.4802400985551838
25,1,0.37079416061784887,-2.051104786897239
26,1,0.40083212018247605,-2.2984946863472047
27,1,0.2967224784721046,-1.4419255012655405
28,1,0.317296301662963,-1.6114114926122527
29,1,0.3849844808228143,-2.168701317046989
30,1,0.4177175919557893,-2.438331026755114
31,1,0.3931355805882429,-2.236183564431453
32,1,0.2833112748545158,-1.3322739141370614
33,1,0.334711880241922,-1.7555326855348392
34,1,0.39799894070240716,-2.276618750034568
35,1,0.32077806788202107,-1.6409234772734465
36,1,0.41621650102603197,-2.4267062843779814
37,1,0.36751897879911827,-2.025820077182183
38,1,0.4767751812323474,-2.925387206477044
39,1,0.32595688639450693,-1.6837017222302064
40,1,0.33276830848431044,-1.7398039745653997
41,1,0.39211915605540704,-2.228478062945699
42,1,0.4319987344980766,-2.556854767283232
43,1,0.45583704310111367,-2.7531858046328845
44,1,0.39411994745640117,-2.2451054148303937
45,1,0.4554603526781963,-2.7502824755361095
46,1,0.42007866277253836,-2.4590602975106743
47,1,0.3572559863924982,-1.9418573757330577
48,1,0.2955932513091563,-1.4341742954921894
49,1,0.2981504795881248,-1.4553204730370646
50,1,0.3267113332487004,-1.6906228875522968
51,1,0.29023098958868404,-1.3902791643092027
52,1,0.3453819380538758,-1.8445967492578532
53,1,0.3116288671294377,-1.5667002642039543
54,1,0.3076592655498643,-1.5341014829010948
55,1,0.3036967543743773,-1.5015594374465127
56,1,0.26226456457591424,-1.1603648576246965
57,1,0.2748858566780784,-1.2644192447226401
58,1,0.28967525091184027,-1.3863435455535886
59,1,0.2565014981255999,-1.113144975393329
60,1,0.2897314738171481,-1.3870065173787114
61,1,0.2531760698747399,-1.0859279805942723
62,1,0.29739473197709715,-1.4503453483670437
63,1,0.3168550700198472,-1.6107371937698187
64,1,0.2921857680039808,-1.4074795823152897
65,1,0.3050296877391687,-1.5133084460895772
66,1,0.29519627299656154,-1.4323032091314571
67,1,0.25629794172851816,-1.1118138251570922
68,1,0.32296649088027835,-1.6611538652898665
69,1,0.3463502989388881,-1.853834920686301
70,1,0.33353094791082893,-1.7482034766556356
71,1,0.28346187718588634,-1.3356534518607486
72,1,0.2993455587484105,-1.4665336609953674
1,2,0.0016746637559094685,0.9862436939139942
2,2,0.0033991757888469014,0.9720758305220725
3,2,0.005140803911437151,0.9577652680704729
4,2,0.008234031625313302,0.9323476441313016
5,2,0.010316376493996322,0.9152325943856391
6,2,0.012964157324897252,0.8934687717495322
7,2,0.023047026615419144,0.8106008204744545
8,2,0.03562064125107655,0.7072512275432261
9,2,0.03553690979724019,0.7079193576834826
10,2,0.03751521197667683,0.6916385611571807
11,2,0.05162537891778073,0.575628900155779
12,2,0.08192216377229587,0.3265362235395368
13,2,0.0961975136623069,0.20912592013584463
14,2,0.08283528295278103,0.3189329511770038
15,2,0.09831712595113976,0.19158382305842114
16,2,0.15519350810053012,-0.27617718343024933
17,2,0.11983610492574565,0.014499154678246251
18,2,0.15523445776991557,-0.2767022328231701
19,2,0.2204266840391257,-0.8130012523399452
20,2,0.20820446464979897,-0.7126032997222038
21,2,0.28985690187493013,-1.3844256766695917
22,2,0.2555419419374823,-1.1023010986700186
23,2,0.2745210760742103,-1.2586032139104089
24,2,0.2734257339831599,-1.2497492401347934
25,2,0.3063033512464511,-1.5204378075249716
26,2,0.307054944173763,-1.5267912694040477
27,2,0.3959894437043089,-2.258859004524035
28,2,0.30434211632232605,-1.5047959780327553
29,2,0.29216301602354156,-1.404713383998192
30,2,0.29957609034842475,-1.4658807437250578
31,2,0.40699278146742024,-2.3502522164397983
32,2,0.3434125857687724,-1.82703967918733
33,2,0.28796319581004964,-1.3706717482275899
34,2,0.35085919822152173,-1.888529867656957
35,2,0.2859621557285222,-1.3542886696135854
36,2,0.2959722041273757,-1.4367361923045143
37,2,0.2561292399684365,-1.1087373478840536
38,2,0.27722186545841837,-1.2824241002089005
39,2,0.30110390345178756,-1.4790795899485496
40,2,0.347313237482253,-1.8595577289413625
41,2,0.5040224125532773,-3.1498235345872594
42,2,0.5063869039836499,-3.169328587540252
43,2,0.43132891958870617,-2.551395400239284
44,2,0.5399425731499065,-3.4457799691045787
45,2,0.4089165821563363,-2.36703882785722
46,2,0.3017528599087922,-1.4847282898917045
