horizon,iteration_id,MSE,R2
1,1,0.06804983141684515,0.4410135725647031
2,1,0.06504661119440656,0.46564323006853614
3,1,0.06722395674860555,0.4477156021837517
4,1,0.06401467120851269,0.4740433952060218
5,1,0.06370313936093441,0.47656525949212714
6,1,0.06323740464264976,0.480355088331458
7,1,0.06420243172689834,0.47238799626828765
8,1,0.062066456030124076,0.4899059035605652
9,1,0.06450383123262779,0.4698379638016438
10,1,0.0647992887508758,0.46737334370830874
11,1,0.06642017555463303,0.4540126669703184
12,1,0.06809493613347277,0.4402067678076733
13,1,0.07114879119370437,0.4150604040942478
14,1,0.07199465434489041,0.4080639913591312
15,1,0.07211077470528665,0.4070665081024214
16,1,0.07410765594778997,0.3906027333514118
17,1,0.07671472361042261,0.36911813836454455
18,1,0.07896000854927503,0.35060539607764385
19,1,0.07902889648608345,0.34999027488486323
20,1,0.08344566122999209,0.31361070949962633
21,1,0.08498980052336082,0.30085548657947725
22,1,0.08381650055009655,0.31045557587469175
23,1,0.08553456296378664,0.29627028433253444
24,1,0.08775363772387626,0.2779623303470269
25,1,0.08874602569765505,0.26974733535977236
26,1,0.09043950021277329,0.2557627099546712
27,1,0.08916739054425554,0.2661825758111829
28,1,0.08983587861120247,0.26063290172411924
29,1,0.09079151328285717,0.25272003925663167
30,1,0.09225984687462195,0.2405876598410952
31,1,0.09249760175219231,0.2385852786667797
32,1,0.09470862951402914,0.2203400088024392
33,1,0.09486581274041476,0.2190123411302216
34,1,0.09566679660175878,0.21240086984188733
35,1,0.09586772538657116,0.21073367528569242
36,1,0.09663990721986161,0.20436461174495124
37,1,0.09643288534478464,0.20605852375219735
38,1,0.09721960040854412,0.19957122206717404
39,1,0.09660059786038752,0.20465803403023763
40,1,0.09642069630190396,0.2061329152359015
41,1,0.09909924445537184,0.18407521836690588
42,1,0.09893852166348198,0.18539124227856263
43,1,0.09836843103846803,0.19007240726661978
44,1,0.1001694354984285,0.1752247516667157
45,1,0.10087702271208172,0.16937373750141338
46,1,0.10154954500106618,0.16380899466521348
47,1,0.10231721102902526,0.15745948732828774
48,1,0.1012536298202943,0.1661887342073861
49,1,0.10215622964918239,0.1587258807954509
50,1,0.10138396200351886,0.16505495574667106
51,1,0.10180974493540551,0.16151713368853027
52,1,0.10208526181486444,0.1592165891998606
53,1,0.10070199276215822,0.1705780218328179
54,1,0.10394810691652288,0.14380913764734715
55,1,0.10423667558303333,0.1413993209445139
56,1,0.10510551137312257,0.1342091773612787
57,1,0.10181798033330305,0.16125697803531502
58,1,0.10468352529258314,0.13761754198400922
59,1,0.10474188235144814,0.13710140478079447
60,1,0.10488355458478688,0.13589737055030893
61,1,0.10356831340067534,0.14669643567691748
62,1,0.10485036995249222,0.13609896658344733
63,1,0.10568824226372493,0.12917844424967329
64,1,0.10498907017613059,0.13493718553787404
65,1,0.10698578550855375,0.11848489134571494
66,1,0.1084377122396238,0.10651515754610263
67,1,0.10690356634468659,0.11914848850232773
68,1,0.10684411841823639,0.1196342446016272
69,1,0.10603438240343432,0.12630471455224856
70,1,0.10628762898571796,0.12421910670152059
71,1,0.10611003854215463,0.12568039039854217
72,1,0.10643210624681448,0.12302566383140912
1,2,0.0476354319624784,0.608704983133117
2,2,0.045983560636792375,0.6222458560003058
3,2,0.04397868378273923,0.638689210447209
4,2,0.04286217833727948,0.647836263675886
5,2,0.04317331907693019,0.6452542952419249
6,2,0.04268558813454031,0.6492368907130481
7,2,0.040905741389867745,0.663838898335728
8,2,0.042014784821182434,0.6547008630546505
9,2,0.04292315053077399,0.6472112671358199
10,2,0.04342967215899046,0.6430238431347783
11,2,0.04551377067577266,0.6258675611757506
12,2,0.0483255430494955,0.6027265245083523
13,2,0.049601238465053266,0.5922105225205794
14,2,0.052244876697633134,0.5704455550799357
15,2,0.05529340853658802,0.5453479187193515
16,2,0.056246670488985885,0.5374760297610791
17,2,0.05976287906672828,0.5085256828431083
18,2,0.06034931524268051,0.5036662180127671
19,2,0.06398616714237985,0.4737161625088162
20,2,0.0647753989306062,0.46718451914097603
21,2,0.06627762101214224,0.45478592951318475
22,2,0.06908760167844968,0.43162777972230193
23,2,0.06926382159712093,0.430136686391668
24,2,0.07041520113584912,0.4206231324990355
25,2,0.07243642293639153,0.40395200291539235
26,2,0.07388888964953977,0.39195963193231864
27,2,0.07465045671215087,0.3856520245274977
28,2,0.07405567646210576,0.39050709512605863
29,2,0.07568512585341447,0.3770565570331178
30,2,0.07667536695301892,0.3688671526903241
31,2,0.07846278529017998,0.3541160131177703
32,2,0.07927325849208253,0.34740700678195635
33,2,0.08174416109652513,0.3270370098895329
34,2,0.08162670388045054,0.3279891952320817
35,2,0.08117429596898268,0.3317027395573857
36,2,0.08237086311824024,0.32184150892360097
37,2,0.08086468828854147,0.3342330288409727
38,2,0.08119210225361781,0.3315288798600241
39,2,0.08110915354891705,0.33220378475326096
40,2,0.08151850092020292,0.3288281752578144
41,2,0.08365328796709402,0.31124812209663966
42,2,0.08209710934863824,0.32405474496088627
43,2,0.08312103768958869,0.31561354338261105
44,2,0.08362317163190831,0.31146340392218685
45,2,0.08503031098191371,0.29985632494741965
46,2,0.08452162591619324,0.30402225488405366
47,2,0.08659815793888187,0.2868994800341702
48,2,0.08778411362915522,0.27710855372280196
49,2,0.08691225970748787,0.28426259480614
50,2,0.089649422786117,0.26169445545201875
51,2,0.0892807370662843,0.26470331136538205
52,2,0.08874286065847199,0.2691058068312926
53,2,0.08893979283730662,0.26745621521981455
54,2,0.0914267324965995,0.24694412182790637
55,2,0.09202551530492473,0.24198302095409097
56,2,0.09070981231419527,0.25279158058504836
57,2,0.09123939695993648,0.24839986731319952
58,2,0.09298555662281698,0.23398536057849584
59,2,0.09269718589619852,0.23632963533906426
60,2,0.09242325717407629,0.23855384323513062
61,2,0.09376297880297048,0.22748298792318988
62,2,0.09558177692784818,0.21246633749435095
63,2,0.09529037500291589,0.21485199459549953
64,2,0.09467408836915053,0.21992800580232919
65,2,0.09490342857321454,0.21803811830971964
66,2,0.09477936908797396,0.21905462676752985
67,2,0.09648262152386397,0.20501377167780999
68,2,0.09523625399050448,0.21527981205794355
69,2,0.09740012226109769,0.19744873603564828
70,2,0.0955150272908976,0.21298238823738225
71,2,0.09692743417954174,0.20134270446183244
72,2,0.0990785257315034,0.18361735573988558
1,3,0.043618359353898066,0.6417026999454274
2,3,0.04207700077391695,0.6543381767459794
3,3,0.0416922960768992,0.6574732320723646
4,3,0.0423765025217105,0.6518266677217829
5,3,0.04355078542186933,0.6421527369781443
6,3,0.04448878702381,0.6344193451032873
7,3,0.04504910576467011,0.6297889609551757
8,3,0.04511490729399771,0.6292224601818526
9,3,0.04614860517919914,0.6207010029949582
10,3,0.04818745744466704,0.6039165733342362
11,3,0.05016160119296506,0.5876614503477459
12,3,0.05291583777646905,0.5649907387387436
13,3,0.05424772102853754,0.5540101316570434
14,3,0.05650476161383074,0.5354210203070646
15,3,0.0589268959180028,0.5154714353556233
16,3,0.0615250323586252,0.49407134701134414
17,3,0.06263201793739134,0.48493063372050893
18,3,0.06597986753776686,0.4573585953983408
19,3,0.06720666349630151,0.4472277001510564
20,3,0.07101552180825242,0.4158558646430801
21,3,0.07127782885454549,0.4136531364315301
22,3,0.07199724191971821,0.4076906528867791
23,3,0.07285553377770365,0.4005861222218249
24,3,0.07495604932251726,0.3832609954071653
25,3,0.0758367006733487,0.3759725879679642
26,3,0.07684438322603183,0.36763852749299797
27,3,0.07809297412537103,0.35732127215855214
28,3,0.07929614955920168,0.3473769621848368
29,3,0.08073334785092674,0.3355060310013299
30,3,0.07960530426737542,0.3447501545834649
31,3,0.07914826654332982,0.34847332068619186
32,3,0.08132712514979401,0.330499174111491
33,3,0.08062918988774745,0.3362160674329834
34,3,0.08038787212395299,0.3381881654964606
35,3,0.08131198285309413,0.3305691816206995
36,3,0.08078766702235908,0.3348759465246689
37,3,0.08060475143877059,0.3363731146166956
38,3,0.08201364148162275,0.3247649800133622
39,3,0.08179441442302017,0.32656182452855287
40,3,0.082281668754212,0.3225447335610907
41,3,0.08318696453322318,0.31508755445601344
42,3,0.0832319453086538,0.31471109098200223
43,3,0.0838925028221277,0.30926159803715025
44,3,0.08374965198588324,0.3104219897938164
45,3,0.08437369701096335,0.3052629160018714
46,3,0.08488408468778848,0.3010376549569004
47,3,0.08580549444350766,0.29342674070763874
48,3,0.08607609986166853,0.29117383833518495
49,3,0.08528422940948402,0.2976697042863444
50,3,0.08768670583232294,0.27785836107828976
51,3,0.08698891209273107,0.28357828226456583
52,3,0.08817657062649173,0.27376982253861337
53,3,0.08797374544096745,0.2754129688102557
54,3,0.09067173362793199,0.2531628318324939
55,3,0.08929578565104891,0.26446788744994043
56,3,0.09112243719093734,0.2493926452979397
57,3,0.08967441545836265,0.261291670014962
58,3,0.09000804657474826,0.2585140763133178
59,3,0.09001601821618962,0.2584179898032686
60,3,0.09012842818010038,0.25746021779196315
61,3,0.0909439344611588,0.2507092093983486
62,3,0.09081093863363726,0.25177504126429984
63,3,0.09135336873446834,0.24729108006286216
64,3,0.09348342064243602,0.22973857344554138
65,3,0.0916881084401853,0.24453092072223248
66,3,0.0932995963804554,0.23124738201049477
67,3,0.0923650625086227,0.23894115320745712
68,3,0.09318982739005352,0.23214179685078962
69,3,0.09430203588720175,0.2229761489127674
70,3,0.0940555157428339,0.22500836284553183
71,3,0.09446645229548563,0.22162056647815231
72,3,0.09483515731874152,0.2185816661169715
1,4,0.24962969547712135,-1.0505504385713347
2,4,0.25298465347218246,-1.0782644904835679
3,4,0.16376608310832427,-0.34543482661161096
4,4,0.2044200883333725,-0.6795539769515861
5,4,0.21237186126841207,-0.7450130591581994
6,4,0.16843482826666364,-0.3840906651868712
7,4,0.2314641810997978,-0.9021597328535342
8,4,0.17711192996291356,-0.45559704326002337
9,4,0.16425083319353395,-0.34999045032093057
10,4,0.19964156933242735,-0.6409813067418801
11,4,0.14267772461804534,-0.17283987427696723
12,4,0.15164178926104865,-0.2466132162820618
13,4,0.18159862326369894,-0.49298707014868115
14,4,0.18505476948340616,-0.5215099318792378
15,4,0.21196838202032514,-0.7429178016302342
16,4,0.27934251695656404,-1.2970712555258417
17,4,0.17859250556871595,-0.46869814664918263
18,4,0.17114016941221186,-0.4075163436854601
19,4,0.17022284870950527,-0.4000765798047712
20,4,0.16522661612096132,-0.35908539928116023
21,4,0.1651578685623033,-0.3586244107235388
22,4,0.20870249359847057,-0.716960739441268
23,4,0.1471146450737615,-0.2103755927543589
24,4,0.16584390902516058,-0.36456507906208335
25,4,0.19255945157055318,-0.5844884489827116
26,4,0.23511819657689312,-0.9348153080131449
27,4,0.1424656187742034,-0.1724437910119705
28,4,0.19983740424862453,-0.6447014710653141
29,4,0.172077229956482,-0.416320325514248
30,4,0.2785134544792533,-1.2925092702490684
31,4,0.16694805372504182,-0.3742702880527755
32,4,0.1837808788636158,-0.5129201967373176
33,4,0.2423628229040925,-0.9952643443310718
34,4,0.23767440722633754,-0.956709778540521
35,4,0.15942061339774546,-0.31248886017446154
36,4,0.21748707165134504,-0.7905688826883306
37,4,0.20156064629772474,-0.6594687227590201
38,4,0.16223582910571074,-0.33572063536881513
39,4,0.16389504611981612,-0.3493975304586847
40,4,0.1411941828307961,-0.16250368031536278
41,4,0.22857757971182935,-0.8819730951287377
42,4,0.1580712338748101,-0.30147701111023606
43,4,0.20900933603346955,-0.7209019865955819
44,4,0.15560512646488486,-0.28122172380636945
45,4,0.13826043191863072,-0.13844305401232027
46,4,0.19273430993829263,-0.5870351402176659
47,4,0.19048205459842746,-0.5685420499840719
48,4,0.2155011629715045,-0.7746257373287346
49,4,0.1548791032703197,-0.2754560503493624
50,4,0.21813020122414042,-0.7964057323756608
51,4,0.22632450167233317,-0.8639592604728992
52,4,0.13864547496893156,-0.14189661919846297
53,4,0.19125484675012683,-0.5752515811699188
54,4,0.18689442874776263,-0.5393960204292862
55,4,0.19363855075558534,-0.595006654233011
56,4,0.16992494283265377,-0.3997311284624241
57,4,0.17521896319794428,-0.44339616850652863
58,4,0.14536561817983634,-0.19752137470119258
59,4,0.2058509661156094,-0.6958689828550688
60,4,0.14489140657708413,-0.19371474301732716
61,4,0.16312472356355007,-0.3439912602176951
62,4,0.13265795050134926,-0.09301798916841597
63,4,0.19353644361085587,-0.594649540097772
64,4,0.1714936197583882,-0.41303045280438355
65,4,0.19045638635102016,-0.5692755940432748
66,4,0.12736558349401098,-0.049443186801318095
67,4,0.20603186883887858,-0.6976373126623627
68,4,0.18497581903598345,-0.5241491910541267
69,4,0.1697782065041392,-0.3989275481425052
70,4,0.17595989552490085,-0.44986124874619016
71,4,0.16928749517252153,-0.3948857122584759
72,4,0.14723642244830717,-0.213191849619222
1,5,0.04392272676300025,0.6392025137274839
2,5,0.042352437088947675,0.6520754722496335
3,5,0.04110631824982232,0.66228738504719
4,5,0.03939685357364463,0.6763080251140282
5,5,0.03920689834743299,0.6778455054415686
6,5,0.03863081523931012,0.6825564444626784
7,5,0.03884741766571918,0.6807540879199188
8,5,0.03958115224532308,0.6747017087489179
9,5,0.03982571793798817,0.672669307983909
10,5,0.041191459596910035,0.6614211387840279
11,5,0.04280178515618066,0.648160632952401
12,5,0.04431600214821937,0.635688063033526
13,5,0.04706099838622287,0.6130947424811024
14,5,0.049614393236023666,0.5920732425135297
15,5,0.052299440561524455,0.5699659302902883
16,5,0.05414945268949303,0.5547217350560638
17,5,0.05750845010439025,0.5270655181413153
18,5,0.06004746383243355,0.5061487491142982
19,5,0.0623727551948665,0.4869864155824538
20,5,0.06426405529295558,0.4713906191523536
21,5,0.06627198282694534,0.45483231044621186
22,5,0.06801992257294372,0.44041139833110676
23,5,0.06924027140491915,0.43033044397325626
24,5,0.0705308744821077,0.41967137123261034
25,5,0.0720925317194828,0.4067817350134756
26,5,0.07337255965906886,0.3962085721848978
27,5,0.07390091908223106,0.3918204653617886
28,5,0.0745301152474634,0.3866023698262978
29,5,0.07537049711394465,0.3796461796044174
30,5,0.07657762030713286,0.36967172815418636
31,5,0.07747316130395974,0.36226232456172824
32,5,0.07826712669181222,0.35568968085893826
33,5,0.07913423065822034,0.3485233958060501
34,5,0.07958651429005381,0.34478553005076584
35,5,0.08062994203242164,0.3361843336404917
36,5,0.08152627592286098,0.32879498684429076
37,5,0.08258453994610075,0.3200733201581122
38,5,0.08285692971173955,0.3178220162011165
39,5,0.08391737481640822,0.30908284892849014
40,5,0.0843924445153422,0.30516593975076167
41,5,0.08487456770367847,0.30119282442144546
42,5,0.08446458840545426,0.30456214348495114
43,5,0.08528951817553254,0.29775911426009094
44,5,0.08666889275151955,0.2863855407967556
45,5,0.08659231300031472,0.2869947251135033
46,5,0.08755468257689943,0.27904710902469354
47,5,0.08834525089406699,0.2725128819306585
48,5,0.08864344742965734,0.27003204490818744
49,5,0.08964543890897411,0.2617543940507401
50,5,0.09044047206799412,0.25517978918122786
51,5,0.09183144986977079,0.24369619673247866
52,5,0.09265564443588732,0.23687976722858384
53,5,0.09394361834796591,0.22624270256116497
54,5,0.09387220606223899,0.22680145465353485
55,5,0.09437883116031354,0.2225986864080478
56,5,0.09429106638607433,0.2232915394505418
57,5,0.0946223688278435,0.22053205812643872
58,5,0.09555388527932225,0.21282747949262792
59,5,0.0958961851939555,0.20997521112813078
60,5,0.09582828476982293,0.21050089145940765
61,5,0.09610816691787996,0.20816088725598592
62,5,0.09570011862286838,0.21149127643666887
63,5,0.09654727648986065,0.20449571574326053
64,5,0.09668268255054187,0.20337809129454576
65,5,0.09674925712078472,0.20282931515017832
66,5,0.09624744830693995,0.20695822135121966
67,5,0.09655844480454003,0.20438901187162295
68,5,0.09848363532010958,0.18852229503568319
69,5,0.09756647546180704,0.1960780296300043
